FileName,Cultivar,Tree,Pit,View,PixelsToCm,Approved,Area,Centroid_x,Centroid_y,Circularity,ConvexArea,Eccentricity,EquivDiameter,MajorAxisLength,MaxFeretDiameter,MinorAxisLength,MinFeretDiameter,OrthogonalDiameter,MaxFeretDiameterControl,Perimeter,Solidity,FormFactor,Roundness,Compactness,AspectRatio
SHA_b_001_VD.png,SHA,b,001,VD,836.550191951004,1,1065398,618.179998460669,1124.90735950321,0.787459392028991,1079630,0.856041416880545,1164.69174655003,1626.08528996861,1736.67066538247,840.535255814507,858.701730061122,862.470987238829,1736.46652717523,4120.176,0.986817706065967,0.78866070954261,0.513021248972525,0.716255016717178,2.0135989396494
SHA_b_001_VL-FIX.png,SHA,b,001,VL-FIX,835.567500884425,1,1064375,539.384247093365,1088.73832342924,0.763554085439705,1078747,0.875059387196144,1164.1324411026,1684.4294872715,1773.34288844544,815.290092973166,829,838.204719394043,1773.30426041331,4182.214,0.986677135602695,0.764701648362529,0.477638265941356,0.691113786536888,2.11564412298636
SHA_b_002_VD-FIX.png,SHA,b,002,VD-FIX,825.453691268666,1,1239084,736.00148416088,1142.74053252241,0.854292724936806,1253784,0.796428608195379,1256.04567912502,1619.43218363678,1711.11250360694,979.323374071948,998.406021960651,998.792493512549,1711.06311981762,4266.112,0.988275492429318,0.855551401665035,0.601568844439118,0.775608692859433,1.71318118099717
SHA_b_002_VL-FIX.png,SHA,b,002,VL-FIX,826.29357954535,1,1176140,601.163743261857,1078.76625571786,0.828490964551486,1186775,0.842675954792408,1223.72707665754,1671.66361628373,1752.11415153237,900.058892149586,920.402439392959,923.644156065734,1752.0459468861,4220.534,0.991038739440922,0.829724813078538,0.535884701229657,0.73204146141435,1.8969579789207
SHA_b_003_VD.png,SHA,b,003,VD,827.045038864963,1,1030646,679.377388550482,1037.72874197348,0.854677820612839,1040477,0.808006096052104,1145.53884431001,1496.09301574085,1574.37384378679,881.45929241788,886.377346280917,890.115842974723,1574.24902731429,3889.626,0.990551448998873,0.856058999111532,0.586276450302007,0.76568691402035,1.76872915611221
SHA_b_003_VL.png,SHA,b,003,VL,833.294903217823,1,953479,589.555409190973,973.29103839728,0.827887975500231,964937,0.83648967486052,1101.81993441512,1493.22490747271,1568.03635161944,818.261395184758,839.069970807835,848.997914077584,1568.00031887752,3801.158,0.988125649653812,0.829257011765625,0.544466044151771,0.737879423857158,1.84692603552869
SHA_b_004_VD.png,SHA,b,004,VD,826.3581475593,1,1114105,611.640660440443,1021.78298275297,0.779947686662759,1126401,0.867466362516568,1191.01744025315,1692.75612673492,1817.43252969677,842.139129628412,857.140648232249,857.336424800679,1817.38108276718,4233.632,0.989083816509396,0.781105646090741,0.495048162940059,0.703596591052045,2.11985922576345
SHA_b_004_VL.png,SHA,b,004,VL,841.421948757684,1,1089912,566.733498667782,984.77294772422,0.765723173653825,1097276,0.884347706017437,1178.01488050083,1730.26152769495,1813.80511632314,807.735924432051,816.590163934426,827.556343668228,1813.72544780074,4226.122,0.993288835261138,0.766862035439952,0.463530216530877,0.680830534370248,2.19176027131067
SHA_b_005_VD.png,SHA,b,005,VD,837.159215302942,1,964502,578.21774449405,850.142713027034,0.804679832020074,975982,0.83249472790751,1108.17060391266,1498.20373921349,1605.73036341722,830.054262108426,839.50396930271,839.661655982169,1605.59552814524,3877.87,0.988237487986459,0.805984156429078,0.547106025515003,0.739666158151772,1.91235404400951
SHA_b_005_VL.png,SHA,b,005,VL,841.790613698279,1,912744,584.586723111847,827.598553373125,0.793321602549434,921316,0.861672332097254,1078.02678770973,1520.27130243214,1599.47803986175,771.4845751605,788.838342234913,792.559086086859,1599.42270835449,3799.232,0.990695917578768,0.794634143483868,0.502825055540757,0.709101583372056,2.01811835601928
